Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util,grade
14612,6000,15.99,3 years,RENT,105000,Fully Paid,1.71,0,700,704,702,other,6016,27850,22,C
14615,8000,11.47,10+ years,RENT,36000,Fully Paid,14.03,0,665,669,667,debt_consolidation,8006,18800,36.1,B
14618,8000,8.49,2 years,RENT,95000,Fully Paid,16.41,1,660,664,662,credit_card,44502,79285,42.9,B
14619,23100,26.77,1 year,MORTGAGE,68000,Charged Off,11.07,2,680,684,682,other,308334,358214,1.9,G
14620,5000,6.92,,OWN,33840,Fully Paid,18.49,0,680,684,682,credit_card,18251,36680,72.7,A
14621,12000,13.68,10+ years,MORTGAGE,62000,Fully Paid,16.61,0,680,684,682,credit_card,87641,102438,86.5,C
14622,18000,19.99,10+ years,RENT,38438,Fully Paid,30.75,0,680,684,682,credit_card,24335,53115,47.3,E
14623,21000,7.89,10+ years,MORTGAGE,150000,Fully Paid,7.4,0,705,709,707,debt_consolidation,434674,523359,46.8,A
14624,32000,21.49,3 years,RENT,77653,Charged Off,12.94,0,670,674,672,debt_consolidation,28142,35423,55.6,D
14625,35000,30.79,2 years,MORTGAGE,151000,Fully Paid,33.84,0,740,744,742,debt_consolidation,177690,261688,33.5,G
14627,24000,8.49,10+ years,MORTGAGE,110000,Fully Paid,16.58,1,690,694,692,debt_consolidation,399631,446000,70.3,B
14631,27000,16.29,,MORTGAGE,63000,Fully Paid,26.3,0,675,679,677,credit_card,60329,70317,91.2,C
14632,12000,10.36,< 1 year,RENT,30000,Fully Paid,10.2,0,715,719,717,credit_card,,,85.3,B
14633,14000,9.49,9 years,MORTGAGE,76000,Fully Paid,22.92,0,710,714,712,credit_card,198926,245300,75.6,B
14634,15000,18.25,10+ years,MORTGAGE,67000,Fully Paid,16.64,0,670,674,672,debt_consolidation,37463,63852,44.6,D
14637,4000,12.69,10+ years,MORTGAGE,75000,Fully Paid,37.38,0,710,714,712,home_improvement,201383,246857,94.9,C
14639,6000,12.69,3 years,RENT,65000,Charged Off,18.21,0,660,664,662,debt_consolidation,41350,49288,69.1,C
14640,12000,11.67,2 years,MORTGAGE,50000,Charged Off,28.04,0,690,694,692,debt_consolidation,258017,280263,45.6,B
14641,1500,7.59,3 years,MORTGAGE,105206,Fully Paid,19.95,6,690,694,692,debt_consolidation,360654,386760,17,A
14643,14725,23.99,,MORTGAGE,91752,Fully Paid,11.25,0,680,684,682,other,454467,468984,29.1,E
14644,4875,13.99,< 1 year,MORTGAGE,25000,Fully Paid,35.09,0,665,669,667,debt_consolidation,115380,133012,45.5,C
14645,10000,15.31,5 years,MORTGAGE,55000,Fully Paid,12.61,0,670,674,672,other,304726,316801,58.3,C
14646,11000,18.99,3 years,RENT,29000,Charged Off,15.36,0,700,704,702,debt_consolidation,6456,26100,22.8,D
14650,7000,16.59,10+ years,MORTGAGE,96000,Fully Paid,16.03,0,680,684,682,debt_consolidation,31544,49468,54.3,D
14651,12000,10.49,1 year,OWN,40000,Fully Paid,29.1,0,685,689,687,credit_card,40186,52900,72.8,B
14652,16000,12.12,6 years,RENT,49500,Fully Paid,28.78,0,700,704,702,debt_consolidation,28285,50140,83.3,B
14653,3500,6.49,4 years,RENT,62500,Fully Paid,12.96,0,720,724,722,major_purchase,36375,70886,42.7,A
14654,9750,19.53,1 year,MORTGAGE,50000,Charged Off,10.08,0,675,679,677,debt_consolidation,99980,117650,44.8,D
14655,6625,14.98,10+ years,RENT,28160.5,Fully Paid,18.07,0,700,704,702,debt_consolidation,63319,102914,81.6,C
14660,11375,25.44,,MORTGAGE,52000,Fully Paid,27.81,0,690,694,692,car,187791,213715,35.6,F
14664,9600,9.49,1 year,RENT,84000,Fully Paid,14.17,0,680,684,682,debt_consolidation,202360,197251,11.4,B
14666,11500,11.14,1 year,RENT,33390,Fully Paid,25.66,0,665,669,667,debt_consolidation,12662,20200,62.7,B
14667,8500,10.74,10+ years,MORTGAGE,57339,Fully Paid,0.42,0,795,799,797,credit_card,,,1.1,B
14668,1000,11.99,1 year,OWN,20000,Fully Paid,4.5,0,765,769,767,other,3776,9900,5.6,C
14670,13500,9.17,3 years,MORTGAGE,68000,Fully Paid,23.61,2,660,664,662,debt_consolidation,169662,200523,60.2,B
14674,35000,12.99,3 years,MORTGAGE,97000,Fully Paid,30.84,0,695,699,697,debt_consolidation,252545,279736,57.6,C
14676,15000,11.67,,RENT,83000,Fully Paid,29.18,0,690,694,692,debt_consolidation,170174,204369,71.8,B
14683,18500,12.69,10+ years,MORTGAGE,70000,Fully Paid,15.74,0,690,694,692,debt_consolidation,124963,168900,70.1,C
14684,7000,10.99,10+ years,MORTGAGE,55000,Fully Paid,22.87,2,660,664,662,debt_consolidation,135946,156088,43,B
14689,17000,11.53,8 years,MORTGAGE,68000,Fully Paid,30.28,0,675,679,677,debt_consolidation,199610,232013,66.6,B
14690,6000,7.89,6 years,OWN,78000,Fully Paid,4.85,0,695,699,697,major_purchase,8203,17500,46.9,A
14691,11000,13.67,,MORTGAGE,65856,Fully Paid,30.38,0,735,739,737,debt_consolidation,219734,281740,44.6,C
14692,22725,7.39,,MORTGAGE,68500,Fully Paid,29.75,0,760,764,762,debt_consolidation,300486,394153,36.3,A
14693,9000,12.12,8 years,MORTGAGE,85300,Fully Paid,18.37,0,665,669,667,debt_consolidation,159846,193091,85,B
14694,16000,15.59,10+ years,MORTGAGE,70000,Fully Paid,16,0,675,679,677,credit_card,144741,198647,55.9,C
14699,4000,16.29,2 years,RENT,39800,Fully Paid,3.05,0,670,674,672,debt_consolidation,28132,37320,26.7,C
14701,5000,12.79,7 years,MORTGAGE,36000,Fully Paid,24.77,0,685,689,687,debt_consolidation,177069,190701,14.6,C
14703,16275,21.49,1 year,MORTGAGE,45760,Charged Off,9.15,0,670,674,672,debt_consolidation,180448,197352,44.8,E
14705,1000,13.98,< 1 year,RENT,11760,Fully Paid,6.63,0,695,699,697,debt_consolidation,,,70.6,C
14707,29025,17.99,9 years,RENT,83000,Fully Paid,34.31,1,690,694,692,debt_consolidation,94582,146078,40.8,D
14710,8000,13.35,7 years,RENT,50000,Fully Paid,15.94,0,670,674,672,debt_consolidation,14778,27877,75,C
14712,12000,13.05,,RENT,48396,Charged Off,28.42,0,670,674,672,debt_consolidation,60970,64602,76.2,B
14714,12000,14.49,10+ years,MORTGAGE,65000,Fully Paid,16.56,1,670,674,672,debt_consolidation,345565,360228,63.1,C
14715,6000,12.29,10+ years,RENT,53200,Fully Paid,19.2,0,675,679,677,credit_card,34419,42570,66.6,C
14717,7400,12.12,3 years,OWN,30000,Fully Paid,20.24,0,675,679,677,credit_card,,,72.5,B
14718,12600,19.47,10+ years,RENT,37000,Fully Paid,27.77,0,665,669,667,debt_consolidation,32995,42711,81,D
14722,15000,10.15,10+ years,RENT,39000,Fully Paid,23.08,0,770,774,772,credit_card,31395,75989,14.6,B
14724,16000,8.99,10+ years,MORTGAGE,120000,Fully Paid,20.8,0,735,739,737,debt_consolidation,395506,473990,49.7,B
14725,21150,28.69,4 years,RENT,46000,Charged Off,17.78,1,685,689,687,debt_consolidation,11667,31375,56.4,F
14726,8500,7.49,1 year,RENT,24000,Fully Paid,23.25,0,745,749,747,debt_consolidation,,,2.7,A
14727,8000,6.03,10+ years,MORTGAGE,81000,Fully Paid,14.42,0,765,769,767,debt_consolidation,246751,341740,26.4,A
14730,18000,12.74,8 years,RENT,43600,Charged Off,46.08,0,665,669,667,debt_consolidation,36599,80033,35.1,C
14731,12000,8.18,1 year,MORTGAGE,90000,Fully Paid,15.07,0,690,694,692,credit_card,156733,175123,87.1,B
14733,35000,10.49,10+ years,MORTGAGE,290000,Charged Off,18.12,0,700,704,702,debt_consolidation,327089,438756,100.6,B
14741,22650,15.41,6 years,RENT,91000,Fully Paid,20.86,0,680,684,682,debt_consolidation,40974,74143,72.2,D
14745,30000,11.49,10+ years,OWN,130000,Fully Paid,32.66,0,675,679,677,debt_consolidation,94488,165294,42,B
14747,5000,6.03,10+ years,MORTGAGE,68000,Fully Paid,0,0,790,794,792,car,141562,181000,0,A
14749,19500,14.16,10+ years,MORTGAGE,84400,Fully Paid,23.89,1,695,699,697,debt_consolidation,202673,239684,73.1,C
14753,5200,13.35,10+ years,RENT,43680,Fully Paid,32.72,0,705,709,707,credit_card,46537,61303,88.6,C
14754,7125,11.14,2 years,MORTGAGE,37700,Fully Paid,14.16,0,685,689,687,major_purchase,181396,195876,32.9,B
14756,28000,9.17,3 years,MORTGAGE,100000,Fully Paid,14.42,0,710,714,712,debt_consolidation,205556,335784,76,B
14758,15950,17.86,5 years,OWN,66000,Fully Paid,28.98,0,660,664,662,debt_consolidation,344734,348406,96.1,D
14761,1400,11.67,5 years,RENT,25000,Fully Paid,15.79,1,675,679,677,other,30707,40380,71.6,B
14762,8450,15.61,6 years,MORTGAGE,25320,Fully Paid,28.45,0,700,704,702,debt_consolidation,26359,36332,90.7,C
14764,8000,13.99,2 years,RENT,70500,Fully Paid,27.37,1,720,724,722,debt_consolidation,61960,84963,51.4,C
14765,10000,12.99,6 years,RENT,25000,Fully Paid,34.47,0,700,704,702,debt_consolidation,25284,39343,60.1,C
14769,20000,6.89,10+ years,MORTGAGE,252000,Fully Paid,22.23,0,720,724,722,home_improvement,428191,530571,33,A
14770,4000,16.29,2 years,OWN,14000,Fully Paid,22.8,1,660,664,662,debt_consolidation,5463,21953,20.9,C
14774,15000,15.31,9 years,OWN,178000,Charged Off,3.07,1,670,674,672,credit_card,20281,56981,19.2,C
14775,11200,15.88,< 1 year,RENT,48160,Charged Off,22.08,0,695,699,697,credit_card,32475,40668,77.3,C
14776,19600,15.59,6 years,MORTGAGE,56000,Fully Paid,26.51,0,660,664,662,debt_consolidation,336860,303532,70.3,C
14777,5400,9.49,,RENT,36000,Fully Paid,22.13,0,675,679,677,credit_card,40411,45143,64.5,B
14779,7725,17.57,10+ years,MORTGAGE,60000,Fully Paid,12.76,0,665,669,667,debt_consolidation,92419,121000,54.2,D
14781,24000,8.18,10+ years,MORTGAGE,90000,Fully Paid,11.85,0,760,764,762,credit_card,353705,456500,31.1,B
14783,2800,12.49,9 years,MORTGAGE,85000,Fully Paid,23.79,0,720,724,722,credit_card,421122,458268,97.9,B
14785,5000,13.35,3 years,OWN,45000,Fully Paid,16.08,0,710,714,712,debt_consolidation,31440,42363,42.1,C
14786,30000,9.76,5 years,MORTGAGE,264000,Fully Paid,9.49,0,785,789,787,other,,,24.3,B
14788,11400,19.99,10+ years,MORTGAGE,135000,Fully Paid,28.66,0,705,709,707,credit_card,420944,478390,85.4,E
14789,10000,9.75,8 years,MORTGAGE,49000,Fully Paid,18.47,0,660,664,662,credit_card,18294,32700,55.9,B
14792,9600,9.17,10+ years,MORTGAGE,130000,Fully Paid,20.83,0,670,674,672,debt_consolidation,255049,285567,70.1,B
14796,12000,6.62,10+ years,OWN,65000,Fully Paid,18.55,0,775,779,777,debt_consolidation,36358,90238,25.4,A
14797,20000,9.75,3 years,RENT,70000,Charged Off,27.14,0,750,754,752,debt_consolidation,50109,109312,15.2,B
14798,14000,21.7,10+ years,MORTGAGE,47000,Charged Off,21.02,0,680,684,682,debt_consolidation,285529,295197,70.4,E
14800,28000,6.24,4 years,OWN,104000,Fully Paid,13.18,0,730,734,732,debt_consolidation,240978,284977,91.4,A
14801,10000,13.99,2 years,RENT,34000,Fully Paid,18.91,0,670,674,672,debt_consolidation,34939,81257,12,C
14804,5000,11.36,10+ years,RENT,58000,Charged Off,23.96,0,685,689,687,other,,,75,B
14807,12000,7.89,< 1 year,RENT,47000,Fully Paid,32.79,0,770,774,772,debt_consolidation,33145,88202,49.5,A
14810,3000,12.99,8 years,RENT,50000,Charged Off,23.31,0,685,689,687,debt_consolidation,36133,45893,69.2,C
14811,21200,12.12,10+ years,MORTGAGE,54000,Fully Paid,21.02,0,705,709,707,debt_consolidation,33197,40831,71.4,B
14815,15000,9.17,5 years,RENT,84000,Fully Paid,18.56,0,720,724,722,debt_consolidation,200785,268688,9.3,B
14816,7000,12.69,< 1 year,RENT,100000,Charged Off,9.14,0,745,749,747,major_purchase,23341,56032,15.3,C
14817,2000,11.49,10+ years,MORTGAGE,91200,Fully Paid,23.61,0,670,674,672,home_improvement,,,53.9,B
14818,17500,12.49,10+ years,MORTGAGE,65000,Charged Off,21.98,0,685,689,687,debt_consolidation,203498,211623,87.4,B
14821,8500,11.99,5 years,RENT,50000,Fully Paid,22.71,0,730,734,732,debt_consolidation,132477,150762,14.9,C
14823,12000,9.67,10+ years,MORTGAGE,45000,Fully Paid,22.64,0,710,714,712,credit_card,112824,138750,44.7,B
14825,16000,26.24,10+ years,MORTGAGE,60000,Fully Paid,5.38,1,660,664,662,debt_consolidation,6520,15942,35.3,E
14826,7000,11.49,8 years,RENT,47000,Fully Paid,10.39,0,665,669,667,debt_consolidation,7764,15881,63.4,B
14828,8000,11.67,7 years,RENT,69000,Charged Off,19.98,0,675,679,677,credit_card,9694,19400,59.6,B
14829,28000,7.62,1 year,RENT,80000,Fully Paid,24.38,0,740,744,742,debt_consolidation,110953,169905,56.9,A
14830,19800,16.29,3 years,MORTGAGE,55000,Charged Off,15.19,0,690,694,692,debt_consolidation,34497,56896,0,D
14832,16000,8.9,10+ years,RENT,65000,Fully Paid,25.4,0,685,689,687,debt_consolidation,47834,76800,52.5,A
14834,2700,5.99,10+ years,MORTGAGE,50004,Fully Paid,11.9,0,740,744,742,other,,,46.7,A
14837,11500,15.31,1 year,OWN,35000,Fully Paid,10.42,0,685,689,687,other,,,37.8,C
14841,20000,11.99,10+ years,MORTGAGE,72285,Fully Paid,21.77,0,705,709,707,debt_consolidation,226023,257629,69.1,B
14842,5000,16.59,10+ years,RENT,52000,Fully Paid,15.39,0,670,674,672,debt_consolidation,21084,29216,56.6,D
14843,35000,23.83,4 years,RENT,130000,Charged Off,12.77,0,675,679,677,debt_consolidation,35385,52619,79.8,F
14846,23950,14.64,10+ years,MORTGAGE,65210,Charged Off,30.66,2,690,694,692,debt_consolidation,105909,149375,67.9,C
14847,9800,15.05,5 years,MORTGAGE,230000,Fully Paid,12.88,1,675,679,677,credit_card,626418,710674,59.7,C
14849,6000,11.49,10+ years,MORTGAGE,50000,Charged Off,13.35,0,660,664,662,major_purchase,82078,97344,47.3,B
14853,28000,16.29,5 years,RENT,85000,Charged Off,20.63,1,660,664,662,debt_consolidation,77302,102865,50.5,D
14854,14000,11.99,2 years,RENT,75000,Fully Paid,18.03,0,665,669,667,debt_consolidation,36914,57906,56.9,B
14859,4750,12.79,10+ years,MORTGAGE,120000,Fully Paid,4.74,0,720,724,722,other,471329,666763,55.4,C
14863,17800,19.72,4 years,RENT,92000,Fully Paid,14.21,0,680,684,682,debt_consolidation,,,73.7,D
14865,17050,23.4,< 1 year,RENT,38000,Fully Paid,22.84,0,670,674,672,credit_card,33643,43950,64.7,E
14866,6000,12.12,3 years,RENT,52000,Fully Paid,15.09,1,675,679,677,debt_consolidation,,,78,B
14872,15000,12.99,3 years,RENT,80000,Fully Paid,16.83,0,700,704,702,debt_consolidation,417989,552578,53.7,B
14873,2700,14.99,2 years,RENT,67300,Fully Paid,7.81,0,675,679,677,other,291975,244222,31.1,C
14874,20000,11.67,10+ years,RENT,50000,Fully Paid,9.41,0,680,684,682,debt_consolidation,11942,33900,35.2,B
14875,29800,23.99,< 1 year,MORTGAGE,190000,Fully Paid,14.63,0,705,709,707,debt_consolidation,356606,404889,81.8,E
14877,8500,11.47,10+ years,MORTGAGE,95000,Fully Paid,18.62,1,670,674,672,debt_consolidation,204610,240912,82.3,B
14878,17000,11.53,10+ years,RENT,45000,Charged Off,20.56,0,660,664,662,credit_card,37593,39747,97,B
14879,3600,18.84,10+ years,RENT,92000,Fully Paid,9.61,0,660,664,662,moving,26874,35779,88.5,E
14881,8000,18.49,3 years,OWN,80000,Fully Paid,24.9,0,670,674,672,debt_consolidation,131037,152841,90.8,D
14889,14000,11.99,6 years,MORTGAGE,96000,Fully Paid,14.87,4,680,684,682,credit_card,217452,312126,41.4,B
14892,7200,11.53,4 years,RENT,60000,Fully Paid,10.83,0,680,684,682,car,4103,11800,34.8,B
14893,13475,18.99,9 years,RENT,55000,Fully Paid,10.45,1,680,684,682,debt_consolidation,61769,71507,88.6,E
14896,28000,13.98,10+ years,MORTGAGE,75000,Fully Paid,25.12,0,665,669,667,debt_consolidation,268777,302900,74.8,C
14898,11500,14.99,8 years,MORTGAGE,65000,Charged Off,5.71,0,660,664,662,debt_consolidation,8640,13500,64,C
14906,10625,11.55,,MORTGAGE,39140,Fully Paid,8.86,0,685,689,687,credit_card,209133,218944,85.9,B
14909,3300,16.99,8 years,RENT,39000,Charged Off,27.08,0,660,664,662,debt_consolidation,59258,62692,90.9,D
14910,4725,20.5,,MORTGAGE,34872,Fully Paid,0,0,715,719,717,other,247672,252973,0,E
14911,16000,12.29,4 years,MORTGAGE,97000,Fully Paid,10.77,0,675,679,677,debt_consolidation,202446,222689,42.5,C
14913,5400,10.74,10+ years,RENT,60000,Fully Paid,23.7,0,690,694,692,debt_consolidation,,,70.9,B
14915,3925,15.77,10+ years,RENT,67000,Fully Paid,9.61,0,700,704,702,debt_consolidation,11546,30451,37.2,D
14916,4000,17.27,3 years,RENT,119000,Fully Paid,15.03,0,680,684,682,debt_consolidation,105675,124811,37.1,D
14925,17000,13.44,3 years,OWN,45000,Fully Paid,25.92,3,675,679,677,credit_card,22797,32326,37.2,C
14926,30000,10.49,10+ years,MORTGAGE,118000,Fully Paid,11.1,0,705,709,707,debt_consolidation,439524,542169,71.7,B
14928,10000,18.92,5 years,MORTGAGE,40000,Fully Paid,27.81,1,665,669,667,credit_card,170091,187678,79.5,D
14930,24000,14.46,10+ years,RENT,118000,Charged Off,28.81,1,680,684,682,credit_card,132582,180021,68.6,C
14932,16000,15.57,6 years,MORTGAGE,119600,Fully Paid,8.5,0,695,699,697,other,,,59.1,D
14934,8950,18.99,7 years,OWN,25000,Fully Paid,33.7,0,665,669,667,debt_consolidation,31748,37415,77.1,E
14937,35000,11.53,1 year,MORTGAGE,150061,Fully Paid,10.45,4,660,664,662,debt_consolidation,209895,382035,68.8,B
14938,1500,15.61,< 1 year,RENT,23920,Charged Off,6.72,0,690,694,692,debt_consolidation,8302,12950,32.8,D
14939,5200,15.61,< 1 year,MORTGAGE,29744,Fully Paid,20.54,0,665,669,667,debt_consolidation,29973,32398,97.4,C
14943,5000,22.45,4 years,MORTGAGE,31800,Fully Paid,14.91,0,675,679,677,car,100804,110833,75.2,E
14945,8400,7.62,10+ years,MORTGAGE,122000,Fully Paid,12.18,0,740,744,742,credit_card,503714,559816,30.2,A
14946,6650,18.24,4 years,RENT,90000,Charged Off,2.63,1,675,679,677,small_business,2175,9900,22,D
14948,8000,22.15,5 years,OWN,40000,Fully Paid,10.3,0,660,664,662,debt_consolidation,189711,193917,56.6,E
14950,22000,12.42,6 years,RENT,47500,Fully Paid,13.83,0,695,699,697,credit_card,,,76.9,B
14957,4000,19.52,,OWN,30000,Fully Paid,23.32,0,675,679,677,home_improvement,19824,33216,51.7,D
14962,10350,13.98,2 years,RENT,44500,Fully Paid,21.06,0,705,709,707,debt_consolidation,26685,35924,59.7,C
14963,24625,12.49,10+ years,MORTGAGE,75400,Fully Paid,28.55,0,725,729,727,debt_consolidation,120988,183800,45.7,B
14965,18000,12.12,10+ years,MORTGAGE,48000,Fully Paid,18.48,0,740,744,742,debt_consolidation,,,61.3,B
14966,12000,8.99,10+ years,OWN,95000,Fully Paid,23.17,1,705,709,707,debt_consolidation,30468,72230,27.9,B
14967,9775,12.69,1 year,MORTGAGE,40000,Fully Paid,33.87,0,710,714,712,debt_consolidation,183631,230493,32,C
14968,15000,11.99,10+ years,MORTGAGE,66000,Fully Paid,17.85,0,705,709,707,credit_card,166261,182105,77,B
14969,22800,17.56,7 years,RENT,51000,Charged Off,9.76,0,725,729,727,debt_consolidation,19000,32424,73.9,D
14970,24450,14.65,10+ years,RENT,61100,Fully Paid,20.78,0,765,769,767,debt_consolidation,36886,87228,30.9,C
14971,12000,14.99,10+ years,MORTGAGE,73769,Fully Paid,11.13,0,670,674,672,debt_consolidation,164986,181187,69.6,C
14977,16500,13.35,10+ years,MORTGAGE,60000,Fully Paid,26.72,1,675,679,677,debt_consolidation,355793,384776,88.6,C
14980,18000,16.99,10+ years,MORTGAGE,70000,Charged Off,15.05,2,670,674,672,debt_consolidation,195041,213897,56.7,D
14987,15000,12.29,1 year,RENT,85000,Fully Paid,24.51,0,680,684,682,credit_card,66007,90582,61.1,C
14990,15000,9.99,10+ years,MORTGAGE,120000,Fully Paid,19.54,2,665,669,667,debt_consolidation,299136,390812,57,B
14991,15000,16.99,3 years,MORTGAGE,75000,Fully Paid,22.72,0,670,674,672,debt_consolidation,81981,100415,51.4,D
15001,12800,6.49,1 year,RENT,235000,Charged Off,21.81,0,695,699,697,debt_consolidation,218445,308594,34.8,A
15002,5000,14.99,9 years,RENT,40000,Fully Paid,21.12,0,665,669,667,vacation,19959,40158,26,C
15005,18000,15.59,10+ years,MORTGAGE,123000,Fully Paid,24.25,0,700,704,702,debt_consolidation,212320,268424,37.8,C
15006,7950,13.99,4 years,RENT,120000,Fully Paid,10.09,0,660,664,662,debt_consolidation,16864,39921,94.7,C
15009,22000,14.49,7 years,MORTGAGE,80000,Fully Paid,12.35,0,690,694,692,debt_consolidation,181289,193887,43.1,C
15011,14400,10.15,4 years,MORTGAGE,122400,Fully Paid,20.49,0,710,714,712,debt_consolidation,404918,459931,42.8,B
15013,20000,7.12,10+ years,MORTGAGE,110000,Fully Paid,15.09,0,735,739,737,debt_consolidation,282366,324300,65.7,A
15014,24000,14.17,8 years,MORTGAGE,53000,Fully Paid,22.42,0,740,744,742,debt_consolidation,,,1.1,C
15015,1500,18.99,< 1 year,MORTGAGE,70000,Fully Paid,29.09,0,690,694,692,moving,100681,113279,88.9,E
15017,13500,14.49,10+ years,MORTGAGE,60000,Fully Paid,17.1,0,660,664,662,debt_consolidation,96188,109515,27.6,C
15019,10000,14.31,4 years,MORTGAGE,56000,Fully Paid,22.89,1,665,669,667,credit_card,190057,225520,48.5,C
15020,12950,11.67,6 years,RENT,36000,Fully Paid,15.23,0,680,684,682,debt_consolidation,31503,33300,89.6,B
15022,10000,9.17,10+ years,MORTGAGE,50000,Fully Paid,3.86,0,670,674,672,debt_consolidation,117018,122800,62.8,B
15023,13000,15.28,4 years,MORTGAGE,43500,Fully Paid,14.21,0,695,699,697,debt_consolidation,,,51.2,D
15024,8400,12.74,3 years,OWN,40900,Fully Paid,21.77,0,705,709,707,debt_consolidation,31121,42983,44.3,C
15025,25000,12.69,5 years,MORTGAGE,106000,Fully Paid,7.44,0,665,669,667,major_purchase,279196,291581,61.9,C
15028,9000,6.62,10+ years,MORTGAGE,98400,Fully Paid,12.93,0,755,759,757,debt_consolidation,,,76.7,A
15029,20000,16.89,5 years,RENT,79000,Fully Paid,20.46,0,690,694,692,debt_consolidation,,,53,D
15030,12000,5.93,9 years,RENT,43000,Fully Paid,25.37,0,735,739,737,debt_consolidation,18609,54810,32.9,A
15033,9600,7.26,< 1 year,OWN,35000,Fully Paid,13.51,0,700,704,702,debt_consolidation,10662,35100,27.8,A
15036,9475,13.98,10+ years,OWN,74000,Fully Paid,1.38,0,785,789,787,debt_consolidation,1602,21600,7.4,C
15037,30000,9.17,6 years,MORTGAGE,120000,Fully Paid,7.97,0,730,734,732,home_improvement,349756,384364,46,B
15038,15000,17.99,10+ years,OWN,50000,Fully Paid,30.84,0,690,694,692,debt_consolidation,256646,298427,70.8,D
