Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,grade,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util
10045,2025,14.16,6 years,RENT,43000,0,C,24.14,0,680,684,682,debt_consolidation,28193,34234,96.8
10047,4000,13.67,2 years,RENT,15000,0,D,14,0,660,664,662,car,,,87.8
10049,5000,12.62,10+ years,RENT,60000,1,C,28.82,0,715,719,717,debt_consolidation,35665,51932,28.1
10053,8000,5.32,4 years,MORTGAGE,110000,1,A,11.72,0,790,794,792,credit_card,304930,375002,23.9
10054,10000,13.99,2 years,MORTGAGE,55000,1,C,18.25,0,665,669,667,debt_consolidation,41330,47700,95.8
10055,7000,13.49,,RENT,21600,0,C,16.56,0,670,674,672,debt_consolidation,,,79.5
10058,30000,13.99,10+ years,MORTGAGE,168000,1,C,18.98,1,665,669,667,debt_consolidation,462870,543629,55.1
10059,11300,19.24,,MORTGAGE,26886,0,E,14.64,0,660,664,662,debt_consolidation,162422,188236,63.8
10060,10000,14.49,10+ years,OWN,74000,1,C,9.63,1,665,669,667,medical,23481,42379,47.9
10062,5000,16.29,10+ years,MORTGAGE,46000,1,D,29.92,0,665,669,667,debt_consolidation,89685,103138,32.3
10063,11000,7.89,10+ years,MORTGAGE,90000,1,A,14.29,0,740,744,742,debt_consolidation,205735,256441,96.3
10064,15100,19.52,4 years,RENT,71000,0,E,10.24,0,695,699,697,other,22886,36929,38.2
10065,9000,12.62,1 year,RENT,29000,1,C,31.46,0,755,759,757,debt_consolidation,14104,59972,43.5
10067,11950,20.2,6 years,OWN,76000,0,E,20.29,0,675,679,677,other,58773,102139,11.2
10068,6950,12.62,10+ years,RENT,88500,1,C,16.96,0,675,679,677,credit_card,40915,52916,71.5
10069,10000,13.98,< 1 year,MORTGAGE,31512,1,C,19.46,0,670,674,672,debt_consolidation,14454,25581,18.2
10070,5000,5.93,< 1 year,RENT,52000,1,A,18.07,0,690,694,692,credit_card,60290,69686,71.2
10072,21500,12.62,10+ years,RENT,85000,1,C,6.2,1,675,679,677,other,81439,91544,45.1
10073,20000,10.78,< 1 year,MORTGAGE,105000,1,B,10.53,0,705,709,707,debt_consolidation,204610,219232,82.4
10074,5000,13.67,2 years,MORTGAGE,71000,0,C,30.87,0,715,719,717,debt_consolidation,164292,224888,64.9
10077,22600,10.78,< 1 year,RENT,75000,1,B,17.18,0,725,729,727,debt_consolidation,20581,76305,14.5
10078,12000,11.22,,RENT,68000,1,B,14.4,0,675,679,677,debt_consolidation,30966,43219,51.8
10079,18000,13.33,10+ years,OWN,90000,1,C,34.68,0,670,674,672,debt_consolidation,379758,440186,72.3
10081,8000,12.62,< 1 year,RENT,26000,1,C,48.39,0,700,704,702,debt_consolidation,65338,71200,46.7
10084,40000,15.05,7 years,RENT,40000,1,C,23.31,0,705,709,707,debt_consolidation,19565,38100,38
10085,20000,11.49,10+ years,RENT,92000,1,B,15.89,1,670,674,672,debt_consolidation,36677,51597,89.7
10087,8000,13.99,10+ years,MORTGAGE,60000,0,C,9.72,0,680,684,682,debt_consolidation,266893,285062,67.6
10088,10175,19.99,5 years,MORTGAGE,140000,1,E,15.42,2,675,679,677,small_business,44746,83369,29
10089,30000,23.88,2 years,MORTGAGE,75004,1,E,28.48,0,715,719,717,debt_consolidation,257209,291551,48.2
10094,11000,14.65,1 year,RENT,25344,0,C,34.99,1,710,714,712,debt_consolidation,31026,45014,53.9
10097,15000,8.18,10+ years,MORTGAGE,89000,1,B,24.49,0,745,749,747,credit_card,219767,311918,42.8
10099,15000,17.99,< 1 year,OWN,150000,1,D,33.57,0,710,714,712,debt_consolidation,389184,483331,83.6
10102,10075,7.97,2 years,RENT,72500,1,A,18.98,0,680,684,682,debt_consolidation,38124,76026,62.6
10104,21000,17.27,3 years,MORTGAGE,49000,1,D,34.02,1,680,684,682,debt_consolidation,61858,100066,65.6
10106,10175,25.49,,OWN,28326,1,E,31.78,1,670,674,672,debt_consolidation,22068,26700,82.7
10108,30000,13.99,4 years,MORTGAGE,97000,1,C,15.29,0,705,709,707,debt_consolidation,273570,308185,97.1
10110,18000,5.32,9 years,MORTGAGE,145000,1,A,18.12,0,770,774,772,debt_consolidation,457560,584782,28.7
10111,40000,7.99,2 years,MORTGAGE,220000,1,A,4.61,0,815,819,817,home_improvement,937308,1034500,4.1
10113,5500,6.89,< 1 year,RENT,30000,0,A,16.92,0,750,754,752,debt_consolidation,19860,28086,11.2
10114,5600,6.99,5 years,RENT,54080,1,A,21.7,2,720,724,722,credit_card,73034,92768,20.2
10116,12000,17.57,1 year,MORTGAGE,46000,0,D,14.27,0,660,664,662,credit_card,17721,32400,41.8
10119,19500,13.99,9 years,OWN,72000,1,C,20.15,0,685,689,687,debt_consolidation,43494,84971,33.3
10122,6000,11.47,10+ years,MORTGAGE,70500,1,B,26.54,0,690,694,692,debt_consolidation,251652,282197,61.7
10123,10000,12.74,10+ years,OWN,65000,1,C,12.87,0,710,714,712,other,28022,32800,85.4
10124,3500,14.65,3 years,RENT,29000,1,C,19.66,0,665,669,667,debt_consolidation,14079,24515,45.9
10125,2000,10.49,10+ years,MORTGAGE,35209,1,B,17.93,0,685,689,687,other,200320,241200,84.3
10126,20000,17.86,10+ years,OWN,64000,1,D,31.5,0,695,699,697,home_improvement,97911,115695,84
10128,18000,15.05,9 years,MORTGAGE,95000,1,C,31.68,0,720,724,722,debt_consolidation,190943,270732,79.7
10129,10000,11.99,3 years,MORTGAGE,65000,1,C,10.93,0,685,689,687,debt_consolidation,12755,26850,48
10138,20000,16.29,3 years,MORTGAGE,50000,0,C,22.03,0,720,724,722,debt_consolidation,124639,154577,60.8
10139,8000,8.99,< 1 year,MORTGAGE,65000,1,B,23.58,0,735,739,737,other,109509,167123,55.8
10140,18000,7.89,10+ years,MORTGAGE,70000,1,A,28.5,1,680,684,682,debt_consolidation,152045,226336,51.8
10142,29800,21.18,10+ years,MORTGAGE,71000,1,E,13.95,0,670,674,672,credit_card,241197,247400,84.9
10143,25000,11.67,6 years,MORTGAGE,57000,0,B,23.26,0,740,744,742,debt_consolidation,148990,190740,35.6
10144,4000,11.49,,OWN,40000,1,B,30.27,0,665,669,667,home_improvement,19230,45055,84.3
10146,14400,12.29,,RENT,44000,1,C,21.66,0,675,679,677,credit_card,23777,36593,72.6
10147,17000,12.29,< 1 year,RENT,90000,1,C,11.79,0,660,664,662,debt_consolidation,32765,40639,71.4
10148,28100,16.24,1 year,MORTGAGE,79600,0,C,29.9,0,675,679,677,major_purchase,293470,385116,51.5
10149,32000,26.24,9 years,OWN,106000,1,E,19.48,0,660,664,662,debt_consolidation,337798,358498,88.3
10152,24000,5.32,10+ years,MORTGAGE,90000,1,A,21.16,0,745,749,747,debt_consolidation,215037,312229,34.1
10154,14000,11.49,10+ years,MORTGAGE,93000,1,B,20.7,0,670,674,672,debt_consolidation,234290,285458,54
10158,2000,9.17,,MORTGAGE,35000,1,B,22.19,0,665,669,667,credit_card,16487,62015,23.9
10159,6600,8.18,10+ years,RENT,57400,0,B,35.38,0,690,694,692,debt_consolidation,35364,82905,43.8
10160,6000,11.49,6 years,MORTGAGE,35760,1,B,19.8,0,660,664,662,home_improvement,21804,35783,31.2
10161,12000,9.93,< 1 year,MORTGAGE,100000,1,B,26.03,1,710,714,712,major_purchase,441839,476416,31.7
10163,12000,9.44,5 years,RENT,40000,1,B,31.62,0,680,684,682,debt_consolidation,29142,51225,77
10164,21000,19.48,10+ years,OWN,125000,0,E,12.98,0,665,669,667,debt_consolidation,34329,68239,26.1
10165,24000,8.24,< 1 year,MORTGAGE,250000,1,B,28.04,1,690,694,692,credit_card,921544,1301316,75.2
10167,25000,14.99,10+ years,RENT,52000,1,C,25.11,0,735,739,737,credit_card,31975,67175,50.7
10168,35000,11.99,10+ years,MORTGAGE,113000,1,B,20.37,0,730,734,732,credit_card,42518,66506,69.8
10170,20000,6.49,2 years,MORTGAGE,75000,0,A,18.75,1,705,709,707,debt_consolidation,258747,307495,19.4
10174,16900,19.99,5 years,RENT,72000,0,E,21.7,0,670,674,672,debt_consolidation,41896,54008,55.4
10176,10000,8.99,2 years,RENT,45000,1,B,22.85,0,695,699,697,debt_consolidation,17592,34801,57.1
10177,10000,16.02,1 year,RENT,60000,1,C,22.43,0,670,674,672,credit_card,37475,58933,40.7
10179,12075,14.16,4 years,RENT,95000,0,C,2.73,0,695,699,697,credit_card,6110,10200,59.9
10180,7000,8.67,9 years,RENT,43000,1,B,14.04,2,695,699,697,debt_consolidation,13367,68700,19.5
10181,13500,20.2,10+ years,MORTGAGE,54000,0,E,23.73,0,660,664,662,debt_consolidation,156180,172501,93.3
10185,20000,11.47,10+ years,MORTGAGE,78000,1,B,13.6,0,705,709,707,debt_consolidation,387504,415988,79.3
10186,8400,11.44,1 year,RENT,47500,1,B,3.13,0,690,694,692,credit_card,72834,60438,74.8
10190,3000,15.05,2 years,RENT,30000,1,C,25.28,0,685,689,687,car,16921,25100,63.4
10191,25000,9.17,4 years,MORTGAGE,110000,1,B,21.19,1,730,734,732,credit_card,91822,145256,56.1
10192,10000,13.67,10+ years,MORTGAGE,70000,1,C,30.28,0,680,684,682,debt_consolidation,222874,248324,89.8
10193,7000,9.93,10+ years,OWN,125313,1,B,25.23,0,715,719,717,home_improvement,452104,560892,48.7
10194,8650,10.99,6 years,RENT,55000,1,B,9.23,0,695,699,697,credit_card,119830,127200,80.1
10197,8000,8.24,2 years,RENT,300000,1,B,6.91,0,755,759,757,major_purchase,94717,144773,35.8
10198,13250,5.32,5 years,MORTGAGE,100000,1,A,8.77,0,800,804,802,debt_consolidation,207311,273574,9.6
10200,4750,16.29,,RENT,17004,0,C,23.29,0,700,704,702,car,8847,11700,75.6
10202,14400,15.22,10+ years,MORTGAGE,60000,0,C,6.61,0,660,664,662,debt_consolidation,307817,311200,77.2
10204,25000,11.99,3 years,MORTGAGE,92500,1,B,14.17,0,690,694,692,debt_consolidation,101457,121992,75.4
10205,35000,16.55,2 years,RENT,250000,1,D,11.48,0,660,664,662,credit_card,81565,95637,62
10209,6500,11.99,2 years,RENT,65000,1,C,12.89,0,710,714,712,debt_consolidation,25071,35369,99.8
10210,20000,14.65,6 years,RENT,50000,1,C,34.52,0,660,664,662,debt_consolidation,50773,69961,44.9
10211,19200,24.99,9 years,RENT,48000,0,F,32.88,0,705,709,707,credit_card,43367,49800,90.6
10212,11200,5.32,10+ years,RENT,72000,1,A,25.45,0,790,794,792,credit_card,64131,147996,13.9
10213,5000,9.76,5 years,RENT,35000,1,B,26.71,1,675,679,677,credit_card,162025,107043,97
10214,5250,17.27,7 years,MORTGAGE,70000,0,C,21.48,1,680,684,682,home_improvement,253800,310553,53.9
10215,20000,7.59,10+ years,MORTGAGE,250000,1,A,11.28,0,680,684,682,credit_card,1123390,1159750,78
10216,2000,9.76,,RENT,12000,0,B,18.2,1,690,694,692,other,,,81.4
10221,24000,13.59,1 year,RENT,210000,1,C,10.54,0,685,689,687,debt_consolidation,68126,95581,70
10222,24000,11.49,10+ years,MORTGAGE,192400,1,B,15.28,0,695,699,697,debt_consolidation,114404,140224,58
10226,18925,20.99,6 years,RENT,65000,0,E,14.84,0,665,669,667,debt_consolidation,20064,28204,63.1
10227,15000,6.97,10+ years,RENT,120000,1,A,15.09,0,710,714,712,debt_consolidation,36189,105208,52.7
10228,8000,13.49,10+ years,OWN,56000,1,C,22.25,1,710,714,712,debt_consolidation,24853,44446,29.7
10230,29175,21.15,10+ years,MORTGAGE,65000,1,E,33.64,0,715,719,717,debt_consolidation,209700,234401,94.6
10231,21000,6.03,3 years,RENT,115000,1,A,14.22,0,730,734,732,credit_card,52163,79861,65.9
10232,5000,13.33,4 years,RENT,34000,1,C,15,0,675,679,677,debt_consolidation,21576,26496,45.8
10233,5000,11.47,,MORTGAGE,48700,0,B,13.55,0,785,789,787,debt_consolidation,27894,58429,5.1
10234,6000,15.05,3 years,OWN,47000,1,C,8.81,0,710,714,712,other,28953,43479,31.7
10236,8400,9.76,2 years,RENT,85000,0,B,22.26,0,715,719,717,debt_consolidation,76888,99355,0
10238,6000,12.62,5 years,RENT,58100,1,C,32.64,0,740,744,742,medical,60012,112300,43.6
10239,4800,14.99,< 1 year,RENT,25000,0,C,13.73,0,670,674,672,debt_consolidation,8603,11251,62.9
10240,13800,9.49,,MORTGAGE,30000,1,B,17.76,0,710,714,712,debt_consolidation,64977,94433,33.6
10243,9600,7.21,10+ years,MORTGAGE,55000,1,A,14.18,0,720,724,722,other,111415,146231,19.5
10244,7500,9.99,4 years,MORTGAGE,82000,1,B,14.12,1,660,664,662,debt_consolidation,24987,35696,80.8
10245,7500,17.57,3 years,OWN,30000,1,D,20.52,0,660,664,662,debt_consolidation,12640,20566,64.1
10246,20000,13.66,10+ years,MORTGAGE,66000,1,C,28.84,0,720,724,722,debt_consolidation,181047,226441,46.2
10247,3625,18.06,1 year,RENT,36000,1,D,20.1,0,700,704,702,debt_consolidation,23911,32151,52
10248,12000,10.78,7 years,MORTGAGE,130000,1,B,10.06,0,675,679,677,debt_consolidation,216571,233033,44.6
10249,28000,7.49,10+ years,MORTGAGE,90754,1,A,15.32,0,765,769,767,debt_consolidation,229994,283005,30.3
10250,16000,15.99,7 years,MORTGAGE,143000,1,C,13.55,0,680,684,682,home_improvement,191542,196659,63.5
10251,5750,7.35,6 years,MORTGAGE,135000,1,A,10.95,0,710,714,712,credit_card,343436,381658,46.7
10252,8250,15.59,2 years,OWN,59246,1,C,11.36,8,690,694,692,debt_consolidation,133918,159782,8.7
10253,16000,7.49,10+ years,MORTGAGE,150000,1,A,25.38,0,735,739,737,credit_card,277204,404879,36.5
10255,8000,12.74,10+ years,RENT,61215,1,C,26.11,0,690,694,692,credit_card,47074,63190,53
10256,10000,16.99,,RENT,27600,1,D,26.78,0,680,684,682,debt_consolidation,34745,59565,29.9
10258,9000,5.32,3 years,MORTGAGE,110000,1,A,26.76,0,730,734,732,debt_consolidation,340886,429283,46.8
10264,15000,5.32,6 years,MORTGAGE,71000,1,A,16.16,0,810,814,812,debt_consolidation,168444,238100,0.2
10265,20000,6.92,7 years,MORTGAGE,68000,1,A,10.78,0,745,749,747,debt_consolidation,262415,312141,31.4
10266,30000,16.99,6 years,MORTGAGE,135000,1,D,13.78,0,660,664,662,debt_consolidation,51394,67303,85.8
10269,10000,10.75,7 years,RENT,43000,0,B,27.8,0,695,699,697,credit_card,37744,51793,66.1
10270,27500,16.02,2 years,RENT,75429,1,C,29.31,0,670,674,672,debt_consolidation,160943,179148,92.1
10272,28000,11.99,10+ years,MORTGAGE,93186.33,1,C,18.54,0,680,684,682,debt_consolidation,371529,473210,65.6
10273,8275,19.99,2 years,MORTGAGE,23000,0,D,27.4,0,690,694,692,debt_consolidation,22592,24695,95.7
10274,25000,5.32,10+ years,MORTGAGE,120000,1,A,15.06,0,735,739,737,credit_card,91241,180221,38.1
10278,18000,5.32,3 years,MORTGAGE,100000,1,A,13.23,0,765,769,767,debt_consolidation,355736,430602,29.1
10279,8000,9.17,6 years,MORTGAGE,109242,1,B,12.16,4,660,664,662,debt_consolidation,577224,674889,62
10280,15000,6.97,10+ years,RENT,75000,1,A,19.74,0,740,744,742,debt_consolidation,33064,94654,21.4
10281,5000,6.49,1 year,MORTGAGE,35000,1,A,27.91,1,710,714,712,credit_card,172251,190098,34.3
10283,3000,15.77,9 years,MORTGAGE,102000,1,D,16.4,0,680,684,682,home_improvement,31850,64669,63.2
10285,6000,13.99,6 years,RENT,50000,0,C,18.07,0,700,704,702,credit_card,20535,34700,46
10288,10000,7.21,10+ years,MORTGAGE,135000,1,A,13.86,0,690,694,692,debt_consolidation,81784,209477,53.9
10290,4300,10.49,10+ years,OWN,157000,1,B,5.62,0,700,704,702,moving,32985,46263,57.9
10292,11950,18.25,10+ years,RENT,30000,1,E,23.4,0,695,699,697,debt_consolidation,20572,31669,49.5
10294,3000,13.33,3 years,MORTGAGE,30000,1,C,16.72,0,670,674,672,home_improvement,49579,62676,40.3
10295,4200,11.99,,RENT,35000,1,B,20.16,0,725,729,727,debt_consolidation,15102,39387,10.1
10299,7200,10.75,2 years,RENT,22000,1,B,7.53,0,670,674,672,credit_card,5922,11500,51.5
10301,3000,9.17,,OWN,15180,1,B,2.29,0,790,794,792,debt_consolidation,1447,10000,14.5
10303,8000,12.62,10+ years,RENT,69000,1,C,26.91,0,690,694,692,debt_consolidation,96813,128014,27.9
10305,1400,21.45,,RENT,36228,1,D,8.28,0,775,779,777,other,4861,14309,0
10308,11000,16.55,3 years,RENT,45000,1,D,23.07,0,665,669,667,credit_card,28944,43959,81.8
10309,6000,7.91,,OWN,20688,1,A,33.24,0,690,694,692,debt_consolidation,20943,29336,37
10310,5000,8.24,< 1 year,RENT,57000,1,B,23.87,0,660,664,662,credit_card,62956,59291,86
10311,40000,14.99,10+ years,OWN,210000,1,C,9.18,5,705,709,707,home_improvement,349158,448500,12.2
10312,40000,9.44,10+ years,MORTGAGE,228852,1,B,13.58,0,720,724,722,credit_card,414478,449645,84
10313,30000,11.49,10+ years,RENT,110000,1,B,22.06,0,675,679,677,debt_consolidation,83016,132080,12.9
10314,35000,7.21,10+ years,MORTGAGE,129000,1,A,16.6,1,730,734,732,credit_card,394524,612832,33.8
10315,5000,11.44,4 years,MORTGAGE,32000,1,B,21.04,0,735,739,737,credit_card,100130,114328,39.3
10316,3300,18.79,3 years,RENT,41004,0,E,11.12,0,675,679,677,other,,,34.4
10317,21050,14.33,6 years,MORTGAGE,86000,0,C,18.99,0,675,679,677,debt_consolidation,59670,80220,67.4
10318,18000,17.57,10+ years,MORTGAGE,47000,1,D,26.46,0,675,679,677,debt_consolidation,49286,61435,66.2
10321,10000,18.92,10+ years,RENT,38000,0,D,19.36,0,660,664,662,debt_consolidation,19104,29000,65.9
10322,7000,5.32,5 years,MORTGAGE,50000,1,A,16.51,2,725,729,727,house,24043,82409,24.1
10323,10000,9.44,4 years,MORTGAGE,93200,1,B,10.69,0,745,749,747,credit_card,19931,53597,13
10329,17000,6.24,9 years,RENT,61000,1,A,23.47,1,685,689,687,credit_card,170661,181168,60.3
10334,14000,9.75,2 years,RENT,42000,1,B,37.23,0,680,684,682,credit_card,35822,58744,63
10335,10000,10.99,10+ years,MORTGAGE,35000,0,B,13.14,0,695,699,697,debt_consolidation,88009,120400,31.4
10336,17600,21.49,10+ years,MORTGAGE,40000,1,D,22.68,0,695,699,697,major_purchase,142320,168154,71.6
10337,25050,30.99,10+ years,OWN,180000,1,G,9.83,9,665,669,667,home_improvement,462999,480164,4.1
10340,30225,23.83,10+ years,MORTGAGE,68000,0,F,26.54,0,670,674,672,credit_card,52026,64899,73.4
10343,20000,15.61,10+ years,RENT,90000,1,D,8.88,2,725,729,727,debt_consolidation,27727,53952,23.1
10345,27325,24.08,10+ years,MORTGAGE,90000,0,F,18.99,2,660,664,662,debt_consolidation,37374,43780,69.1
10346,20000,16.29,7 years,OWN,75000,0,D,10.8,0,660,664,662,other,14347,23700,60.5
10348,35000,9.49,3 years,MORTGAGE,117000,1,B,14.64,0,775,779,777,debt_consolidation,300136,472115,21.1
10351,30000,10.91,1 year,OWN,100000,1,B,11.36,0,670,674,672,home_improvement,48417,65816,63
10352,12600,13.98,3 years,MORTGAGE,42000,0,C,23.57,0,765,769,767,other,110650,153963,28.8
10356,35000,16.02,< 1 year,MORTGAGE,140000,1,C,20.97,0,700,704,702,debt_consolidation,128811,155205,92.9
10359,4000,5.32,5 years,MORTGAGE,74400,1,A,12.63,0,780,784,782,home_improvement,266889,322639,30.2
10360,35000,13.49,10+ years,MORTGAGE,107000,1,C,20.76,3,710,714,712,home_improvement,322076,410642,43.4
10361,7700,14.46,10+ years,MORTGAGE,20000,1,C,31.57,2,660,664,662,debt_consolidation,21367,26288,45.8
10362,31300,23.83,10+ years,MORTGAGE,70000,1,F,18.6,0,680,684,682,credit_card,81921,106400,84.5
10363,26000,19.52,5 years,MORTGAGE,87000,1,D,19.57,0,705,709,707,debt_consolidation,36523,75990,48.9
10366,4000,17.27,10+ years,MORTGAGE,82000,1,D,33.62,0,670,674,672,debt_consolidation,58842,97490,63.4
10367,21000,6.89,10+ years,MORTGAGE,120000,1,A,23.85,1,720,724,722,debt_consolidation,331343,418596,47.1
10368,35000,17.86,8 years,RENT,94000,1,D,23.22,0,665,669,667,debt_consolidation,91357,109462,94.7
10370,13200,24.99,,RENT,56133.24,1,F,10.8,0,685,689,687,moving,26543,33800,51.6
10371,9000,10.64,< 1 year,RENT,53000,1,B,25.23,0,660,664,662,debt_consolidation,38069,42055,100.4
10372,12000,9.17,5 years,RENT,110000,1,B,11.84,0,690,694,692,debt_consolidation,54927,64917,76.6
10373,15000,9.17,3 years,OWN,68000,1,B,28.86,0,725,729,727,debt_consolidation,58097,122643,33
10374,14400,8.24,,MORTGAGE,52000,1,B,5.75,0,685,689,687,debt_consolidation,8939,10800,82.8
10376,6000,7.89,10+ years,RENT,72000,1,A,33.26,0,820,824,822,major_purchase,61950,107000,1.6
10377,28000,14.08,10+ years,MORTGAGE,78000,1,C,25.82,1,680,684,682,debt_consolidation,164000,221500,59.9
10379,10000,14.49,8 years,MORTGAGE,78000,1,C,16.72,6,680,684,682,credit_card,117906,168448,12.4
10380,23775,16.02,,MORTGAGE,0,1,C,,0,710,714,712,debt_consolidation,27742,59329,74.2
10381,25000,19.99,10+ years,RENT,50000,0,E,22.9,0,710,714,712,debt_consolidation,29973,51787,56.4
10384,30525,23.99,10+ years,OWN,256000,1,F,9.96,0,675,679,677,other,55161,96460,47.5
10386,3000,13.18,,RENT,31572,0,C,23.72,0,675,679,677,other,22088,27668,78.2
10387,10000,5.32,< 1 year,MORTGAGE,125000,1,A,3.7,0,705,709,707,debt_consolidation,194790,243600,26.1
10389,25000,5.32,4 years,MORTGAGE,115000,1,A,16.15,1,725,729,727,credit_card,122311,183833,39.9
10390,7000,7.26,6 years,RENT,80000,1,A,15.44,1,685,689,687,debt_consolidation,46193,70003,75.1
10391,12000,18.06,2 years,RENT,39104,1,D,33.58,0,675,679,677,debt_consolidation,51485,59473,59.1
10393,6000,11.44,3 years,RENT,34000,1,B,17.97,0,670,674,672,debt_consolidation,14460,31357,58.9
10395,7650,13.33,,RENT,17400,1,C,11.86,0,685,689,687,debt_consolidation,3032,3600,77.7
10396,22800,17.09,4 years,OWN,70000,0,D,29.3,3,670,674,672,home_improvement,35272,46513,57
10400,10000,11.67,,RENT,65000,1,B,16.56,0,660,664,662,debt_consolidation,26959,42128,74
10404,9150,17.99,4 years,RENT,30971,1,D,21.09,3,685,689,687,debt_consolidation,20360,30207,76.1
10405,10000,12.74,10+ years,MORTGAGE,85800,1,C,9.99,1,665,669,667,debt_consolidation,32675,46110,52.6
10406,10000,16.02,,OWN,49000,1,C,16.01,0,670,674,672,debt_consolidation,17660,25500,72.2
10407,13000,11.47,,RENT,77000,1,B,10.63,0,730,734,732,small_business,232729,288462,1.6
10408,8000,9.99,9 years,RENT,70000,1,B,31.79,0,715,719,717,debt_consolidation,51556,86932,27.3
10409,21000,11.44,3 years,MORTGAGE,75000,1,B,15.98,0,725,729,727,debt_consolidation,338092,369380,31.4
10410,24000,30.65,5 years,RENT,90000,1,F,28.95,0,660,664,662,other,58034,89427,67.7
10412,15000,5.32,10+ years,MORTGAGE,110000,1,A,9.98,0,815,819,817,major_purchase,217161,306103,2.2
10413,3700,8.18,10+ years,MORTGAGE,60000,1,B,6.72,0,695,699,697,medical,77550,103400,26.6
10414,13200,14.49,10+ years,OWN,125000,1,C,23.69,4,670,674,672,credit_card,334685,400412,18.7
10416,10500,11.47,3 years,MORTGAGE,180000,1,B,10.13,1,660,664,662,credit_card,986901,1079866,75.8
10417,5775,17.57,5 years,RENT,17000,0,D,38.77,1,660,664,662,debt_consolidation,28216,36675,52.7
10418,18000,7.89,10+ years,RENT,71000,1,A,29.63,0,710,714,712,debt_consolidation,101224,155170,58.7
10419,8000,7.91,1 year,RENT,70000,0,A,31.94,0,730,734,732,credit_card,51199,79500,39.1
10421,15725,22.74,10+ years,RENT,57000,1,E,26.46,0,715,719,717,debt_consolidation,51650,81913,73.9
